Levophed
Levophed    mcg/min
Levophed mcg/kg/min
Levophed-k
Levothyroxin (T4)
Lidocaine
Lidocaine    mg/min
Lidocaine 1% (LP)
Lidocaine 1% (PACEN)
Lidocaine 1% (THCEN)
Linezolid
Linoleic acids
Linolenic acids
Lipase
Liperudin
Lipid Change Q 12 hr
Lipid tubing change
Lipids
Lipids (additive)
Lipids 10%
Lipids 10.0ml
Lipids 1000.0ml
Lipids 1020.0ml
Lipids 125.0ml
Lipids 1400.0ml
Lipids 1450.0ml
Lipids 150.0ml
Lipids 1500.0ml
Lipids 1800.0ml
Lipids 20%
Lipids 200.0ml
Lipids 2000.0ml
Lipids 250.0ml
Lipids 440.0ml
Lipids 500.0ml
Lipids 600.0ml
Lips
Liquid SSC28
Lithium level
Liver
Liver Biopsy
Living situation
Location (A-Line)
Location (Bronch)
Location (CVL)
Location (Gen Proc)
Location (PA line)
Location (PICC)
Lochia
Lochia Character
Lochia Estimate
Lomotil
Loperamide
Lorazepam (Ativan)
Lorazepam/Ativan
Low Exhaled Min Vol
Low Exhaled Vt
Low Insp. Pressure
Low MAP alarm
Low MV
Low NO alarm
Low Peep
Low Pressure
Low exhaled min vol
Low insp pressure
Low minute volume
Low pressure
Low pressure Alarm
Low time
Lower leg splint
Lowest Heart Rate
Lowest SaO2
Lt groin drainage bg
Lt hand splint &ace
Lt hernia repair
Lt. arm BP S/D
Lt. upper CT
Lumbar
Lumbar Drain
Lumbar Drain Total
Lumbar Puncture
Lumbar drain
Lumbar drain level
Lumbar drain output
Lumbar open/clamped
Lymphs
Lysine
Lytes
"Lytes, Phenobarb"
"Lytes,ABG,Bili"
"Lytes,Bili"
"Lytes,Trig,Bili"
"Lytes.Tbili,ABG"
M-Ideal Body Wgt Kg
MAGNESIUM SULFATE
MALASSEZIA FURFUR
MAMMARY SUPPORT
MANITOL
MANNITOL
MANNITOL 20 %.
MANNITOL 20%
MANNITOL CC/IV
MANNITOL IV
MANY BLASTOCYSTIS HOMINIS
MAP
MAP_ApacheIV
MARCAINE .25/4CC SC
MARCAINE GTT
MARCAINE LEFT
MARCAINE RIGHT
MAWP Alarm [High]
MAWP Alarm [Low]
MCT
MDI # 4 (drug/puffs)
MDI #1 Drug
MDI #1 Puff
MDI #1 [Drug]
MDI #1 [Puff]
MDI #2 Drug
MDI #2 Puff
MDI #2 [Drug]
MDI #2 [Puff]
MDI #3 Drug
MDI #3 Puff
MDI #3 [Drug]
MDI #3 [Puff]
MDI #4
MEAN AIRWAY PRESS
MEASURED PEEP
MEROPENEM
METHADONE
METHYLPRED 450MG/HR
METHYLPREDNISOLONE
METHYLPREDNISONE
METHYLPREDNISONE GTT
METROWEST INTAKE
METROWEST OUTPUT
MGSO4 20GM/500
MICONAZOLE POWDER
MICROCOCCUS/STOMATOCOCCUS SPECIES
MICROSPORIDIUM SPECIES SEEN
MINERVA BRACE
MINUTE VOL. HIGH
MIVED VENOUS O2 SAT
MIXED VENOUS
MIXED VENOUS SAT
MMV rate
MMV tidal volume
MODERATE BLASTOCYSTIS HOMINIS
MOLD
MONOs
MORAXELLA (BRANHAMELLA) CATARRHALIS
MORAXELLA CATARRHALIS
"MORAXELLA CATARRHALIS, PRESUMPTIVE IDENTIFICATION"
MORAXELLA OSLOENSIS
MORAXELLA SPECIES
MORGANELLA MORGANII
MP boots
MPB
MRI
MRSA SCREEN
MUCOMYST
MUCOR SP.
MUCOUS FISTULA
MUCOUS FISTULA(LOWER
MULTI PODUS SPLINTS
MULTIPODIS BOOTS
MULTIPODUS BOOT
MULTIPODUS BOOT RT
MULTIPODUS BOOTS
MULTIPODUS SPLINT
"MULTIVIT ""BANANA""BAG"
MULTIVITAMIN BAG
MULTPODIS SPLINT
MV
MV HI
MV Hi
MV hi
MV-HI
MVI
MVI bag
MVO2
MVO2 SAT
MYCELIA STERILIA
MYCOBACTERIUM AVIUM COMPLEX
MYCOBACTERIUM FORTUITUM
MYCOBACTERIUM GORDONAE
MYCOBACTERIUM TUBERCULOSIS
MYCOBACTERIUM TUBERCULOSIS COMPLEX
MYCOPLASMA HOMINIS
Mag Sulfate    mg/hr
Mag sulfate
Magnesium
Magnesium (1.6-2.6)
Magnesium (ingr)
Magnesium Sulfate
Magnesium Sulfate (Bolus)
Magnesium Sulfate (OB-GYN)
Magnetic Resonance Imaging
Maintainence IVF
Mallampati classification (Intubation)
Mammary Binder On
Mammary Support Bra
Mandibular Prognatism (Intubation)
Manganese
Mannitol
Mannitol 10%
Mannitol 15%
Mannitol 20%
Mannitol 25%
Mannitol 25GM
Mannitol 5%
Mannitol 50Gm/250mL
Manual BP Mean(calc)
Manual BP [Diastolic]
Manual BP [Systolic]
Manual Blood Pressure Diastolic Left
Manual Blood Pressure Diastolic Right
Manual Blood Pressure Systolic Left
Manual Blood Pressure Systolic Right
MapApacheIIScore
MapApacheIIValue
MapScore_ApacheIV
Marital Status
Mask Ventilation (Intubation)
Mean Airway Pressure
Mean PAW
Mean PAW [Meas]
Mech. Minute Volume
Med Wasted [Amount]
Med Wasted [Drug]
Mediastinal
Mediastinal irrig
Medication Added #1 (Peritoneal Dialysis)
Medication Added #2 (Peritoneal Dialysis)
Medication Added Amount  #1 (Peritoneal Dialysis)
Medication Added Amount  #2 (Peritoneal Dialysis)
Medication Added Units #1 (Peritoneal Dialysis)
Medication Added Units #2 (Peritoneal Dialysis)
Medication Infusion Rate - Adjunctive Pain Management
Medications / anesthetic (PA line)
Mefloquine
Menaquinon
Mental status
Meperidine
Meperidine (Demerol)
Meperidine cc/hr
Meperidine mg/hr
Merepenum
Meropenem
Methadone
Methadone Hydrochloride
Methionine
Methylhemaglobin
Methylpred
Methylprednisolone
Methylprednisone
Methyprednisone gtt
Metoclopramide
Metocloprimide
Metoclopromide
Metoprolol
Metronidazole
MgSO4
MgSO4          mg/hr
MgSO4     20gm/500cc
Micafungin
Miconazole
Miconazole Pdr
Miconazole Pdr.
Miconazole Powder
Miconazole powder
Miconazole pwdr
Miconozole powder
Micro-Neb Treatment
Micro-Neb tx
Midazolam
Midazolam      mg/hr
Midazolam (Versed)
Midazolam(Versed)
Midazolam/Versed
Midline
Midline Cap Change
Midline Change over Wire Date
Midline Discontinued
Midline Dressing Change
Midline Dressing Type
Midline Insertion Date
Midline Placement Confirmed by X-ray
Midline Site Appear
Midline Tubing Change
Migh Min Volume
Mighty Shake (Chocolate)
Mighty Shake (Vanilla/Strawberry)
Mighty Shake (no sugar added)
Milrinone
Milrinone mcg/kg/min
Mineral Oil
Mineral oil
Mineral oil/ skin
Mini-BAL
Minimal Leak Present
Minute Volume
Minute Volume (Set)
Minute Volume Alarm - High
Minute Volume Alarm - Low
Minute Volume(Obser)
Misc.Intake Total
Mitrazole powder
Mix Venous CO2(calc)
Mix Venous PCO2
Mix Venous PO2
Mix Venous Sat
Mix Venous pH
Mixed Venous O2
Mixed Venous O2% Sat
Mixed Venous SaO2
Mode
Molding
Molybdenum
Mom held Infant
Mom in to Visit
Money Management
Monos
Moro Reflex
Morphine
Morphine Sulfate
Motor Deficit
Motor Deficits
Motor L Arm
Motor L Leg
Motor R Arm
Motor R Leg
Motor Response
Mottles
Mouth Care
Mouth Opening (Intubation)
Moxifloxacin
Mucamyst
Mucamyst iv.
Mucamyst.
Muco lavg
Mucomyst
Mucomyst       mg/hr
Mucomyst mcg/kg/min
Mucomyst mg/hr
Mucos fistula
Mucous fistula
Multi Lumen
Multi Lumen Cap Change
Multi Lumen Change over Wire Date
Multi Lumen Dressing Change
Multi Lumen Dressing Type
Multi Lumen Insertion Date
Multi Lumen Line Discontinued
Multi Lumen Placement Confirmed by X-ray
Multi Lumen Site Appear
Multi Lumen Tubing Change
Multi Lumen Waveform Appear
Multi podis Boots
Multi podis boot
Multi podis boots
Multi podus boot
Multi-Podis boots
Multi-Podus
Multi-Vitamins
Multi-podis boots
MultiPodus Boot
MultiPodus Splints
MultiVitamin
Multipodis Boot
Multipodis Boots
Multipodos
Multipodus
Multipodus Boots
Multipodus Splints
Multipodus boots
Multipodus boots.
Multivitamin
Multivitamins
Murmur Description
Murmur Intensity
Muscle Aches
Muscle Tone
Muscular Abnormality
Mushroom cath
Mushroom catheter
Myconazole Pdr.
Myconizol Powder
Myconizole powder
Mylanta
Mylicon
Myoclonic Jerks
Myristic acid
N-acetylcysteine
N.O.
N/A 1.0vl + 10mcgkgmin Propofol
N/A 10.0vl + 1000mcgkgmin Propofol
N/A 10.0vl + 100mcgkgmin Propofol
N/A 10.0vl + 5mghr Valium
N/A 100.0vl + 1000mcgkgmin Propofol
N/A 100.0vl + 100mcgkgmin Propofol
N/A 100.0vl + 10mcgkgmin Propofol
N/A 100.0vl + 250mcgkgmin Propofol
N/A 100.0vl + 500mcgkgmin Propofol
N/A 1000.0vl + 100mcgkgmin Propofol
N/A 199.0vl + 1000mcgkgmin Propofol
N/A 20.0vl + 2000Uhr Heparin
N/A 20.0vl + 200mcgkgmin Propofol
N/A 20.0vl + 500mcgkgmin Propofol
N/A 250.0vl + 100mcgkgmin Propofol
N/A 250.0vl + 250mcgkgmin Argatroban
N/A 250.0vl + 8mcgkgmin Levophed-k
N/A 300.0vl + 1200mgmin Labetolol
N/A 40.0vl + 500mcgkgmin Propofol
N/A 50.0vl + 1000mcgkgmin Propofol
N/A 50.0vl + 2500mcghr Fentanyl
N/A 50.0vl + 250mghr Valium
N/A 50.0vl + 500mcgkgmin Propofol
N/A 6.1vl + 500mcgkgmin Propofol
N/S  K PHOS 30MMOL
N/S + K 40 MEQ
N/S + KPO4
N/S + VINCRISTINE
N/S +15 MMOL Na phos
N/S +30MMOL KPO4
N/S +ETOPOSIDE
N/S +KCL 20MEQ
N/S +KCL 40MEQ
N/S WITH 40MEQ OF KL
N/S+KPO4 15MMOL
N/s 500 ml bolus
NA ACETATE
NA ACETATE W/ HEP
NA ACETATE+HEP+H2O
NA Acetate 0.5U hep.
NA Acetate w/Heparin
NA Acetate/H2O
NA BICARB
NA Bicarb
NA PHOS
NA PHOS  0mmol
NA PHOS (15MMOL)
NA PHOS 15MMOL
NA PHOS 30 MMO;
NA PHOS 30MMOL
NA PHOS 40MEQ/500ML
NA PHOS IN NSS
NA PHOSPHATE
NA PHOSPHATE 15MMOL
NA PHOSPHATE 30MMOL
NA POSPHATE
NA Phos
NA Phosphate
NA Phosphate 30mmol
NA bicarb
NA phos
NA phosphate
NA+ ACETATE
NAC 10000mg/250mlD5W
NACL SUPPS
NAHCO3
NAHCO3- CC/HR
NAHCO3- MEQ/HR
NAIL SCRAPINGS
NAPO4
NARCAN
NARCAN MG/HR
NAS
NAS Score
NAS assessment
NAS score
NBP Alarm Source
NBP Alarm [High]
NBP Alarm [Low]
NBP Mean
NBP [Diastolic]
NBP [Systolic]
NC
NEB
NEBS
NECK FLAP CAP REFILL
NECK GIRTH (cm)
NECKJP/DRAINAGE/SITE
NEISSERIA GONORRHOEAE
NEISSERIA MENINGITIDIS
NEISSERIA SPECIES
"NEISSERIA SPECIES, NOT GONORRHOEAE"
NEOB notified
NEONATAL BILI
NEONATAL MORPHINE
NEOPLASTIC BLOOD
NEOSURE 22
NEOSURE NG
NEOSURE PG
NEOSURE PO
NEPHRO TUBE
NEPHROTUBE COLOR
NEPRO W/ PROMOD
NESIRITIDE
NET PD
NEURO-RAD IN
NEURO-RAD OUT
NEUTS
NG CONTRAST
NG Drainage
NG EAR 30cal
NG Feedings
NG Intake Total
NG Output
NG RESIDUAL
NG TUBE
NG Tube Taped at:
NG aspirate
NG out
NG residual
NGT
NGT Aspirate
NGT DNG
NGT NS FLUSH Q/4HR
NGT NS IRRIGANT
NGT OUT S/P LAvage
NGT Placement
NGT RESIDUAL
NGT lavage
NGT out
NGT output
NGT residual
NICADRDIPINE
NICARDIPINE
NICARDIPINE 5-15MG/H
NICARDIPINE MCG/KG/M
NICARDIPINE MCQ/KG/'
NICARDIPINE MCQ/KG/M
NICARDIPINE--MG/HR
NICU Procedures
NIF
NIMBEX
NIMBEX CC/HR
NIMBEX MG/KG/HR
NIPPLE
NITRIC OXIDE
NITRIC OXIDE PPM
NITRIC TANK PRESSURE
NITRIOUS OXIDE
NITROFURANTOIN
NIV Mask
NJ tube
NMB Medication
NO
NO GROWTH
NO PPM
NO Tank PSI
NO Tank Pressure
NO ppm
NO tank
NO tank PSI
NO tank pr
NO tank psi
NO2
NO2 ANALYZED
NO2 TANK PRESSURSE
NOCARDIA ASTEROIDES
NOCARDIA ASTEROIDES COMPLEX 
NOCARDIA SPECIES
"NON-FERMENTER, NOT PSEUDOMONAS AERUGINOSA"
NONNUTRITIVE SUCKING
NORWOOD HOSPITAL
NOSE
NOVASOURCE
NOVASOURCE/PULMONARY
NPH units
NRB
NS
NS .9%
NS .9% 1.0cc
NS .9% 100.0cc
NS .9% 18.0cc
NS .9% 250.0cc
NS .9% 7.0cc
NS 150MEQ SOD BICARB
NS 40 KCL
NS 40K
NS 40K 500CC
NS 4gr Ca Gluconate
NS 4mECa .5K+ .5Hep
NS 4mEQ Ca/100 + Hep
NS 500+ 40 KCL
NS 500+40K
NS BOLUS
NS Bolus
NS CT IRRIGANT
NS CT IRRIGATION
NS FLUID BOLUS
NS FLUSH FOLEY
NS FLUSH OF DRAIN
NS Filter Flush
NS Fluid Bolus
NS IN ER
NS IV bolus
NS Insulin Carrier
NS Kphos 15mmol
NS RESCUE
NS W/ 20 GM CAGLUC
NS W/ 40 KCL
NS W/ 40MEQ KCL
NS W/40KCL
NS WITH 30MEQKCL
NS WITH 40MEQ KCL
NS WITH 50MEQ HCL
NS WITH K-PHOS
NS bladder pressure
NS bolus
NS cc/cc
NS cc:cc OGT output
NS eye drops
NS fluid bolus
NS fluid boluses
NS foley Irragation
NS for BT
NS in angio
NS irrig drng tube
NS pigtail drain
NS rescue flush
NS thru portal cath
NS w/ 40K
NS w/20 KCL
NS w/20kcl
NS w/30mmol Kphos
NS w/30mmol NaPhos
NS w/40gms CaGluc
NS with 30mm Na Phos
NS with 4 gr Ca Gluc
NS with Folic Acid
NS with Pit 20units
NS with Sodium Phos
NS+ 15mmol Na Phosph
NS->JP::  CC:CC
NS.9%
NS/10MG XIGRIS
NS/40GM CA GLU
NS/PITOCIN 20U
NSS VIA PIGTAIL TUBE
NSS WITH 40 MEQ KCL
NSS WITH MULTIVIT
NSbolus
NSw/sodium phos15mmo
NT SX
NT suction
"NUTR PANEL,Hct, reti"
NUTREN PUL 2/3st mvi
NUTREN RENAL
NUTRITIONALLY VARIANT STREPTOCOCCUS
NYSTATIN
NYSTATIN OINTMENT
NYSTATIN ORAL
NYSTATIN POWDER
Na Acetate
Na Acetate +.05 hep
Na Acetate with hep
Na Acetate/Heparin
Na Bicarbonate
Na Cl supps
Na Phos
Na Phosphate
Na Supps
Na bicarb
Na bicarb mEq/kg/hr
Na supp
Na supps
NaAc w/hep/UAC
NaAc+NaCl+H20
NaAc7.5 st. water
NaAce+1/2Hep
NaAcetate in H2O
NaAcetate via UAC
NaAcetate+H2O+ Hep
NaCl
NaCl 0.45%
NaCl 0.9%
NaCl 23.4%
NaCl 3% (Hypertonic Saline)
NaCl 500+Kcl 40
NaCl Supps
NaCl supp
NaHCO3
NaHcO3 150meq in D5W
NaPO4
NaPhos
NaPhos30mmol/250NS
Nacl supp
Nafcillin
Nailbed circulation
Naloxone (Narcan)
Narcan
Narcan   mcg/kg/min
Narcotic Analgesic
Nares Care
Nares L
Nares Patent [Left]
Nares Patent [Right]
Nares R
Nares [Left]
Nares [Right]
Nasal Congestion
Nasal Swab
Nasal Sx Color
Nasal Sx Quality
Nasal Sx Quantity
Nasal irrigant
Nasogastric
Natrecor
Natrecor mcg/kg/min
Nausea and Vomiting
Nausea and Vomiting (CINA)
Nausea and Vomiting (CIWA)
Neck
Neck ROM (Intubation)
Needle Aspiration
Neg Insp Force(>-25)
Negative Insp. Force
Neo 120mg/250ml
Neo Bili
Neo Opium Solution
Neo mcg/kg/min
Neo-Synephrine gtts
NeoBlue Bank
NeoBlue Mini
NeoCate
NeoSure
NeoSure 100.0cc
NeoSure 120.0cc
NeoSure 165.0cc
NeoSure 225.0cc
NeoSure 24 NG
NeoSure 24 NG 30.0ml
NeoSure 24 NG 660.0ml
NeoSure 24 PO
NeoSure 24 PO 100.0ml
NeoSure 24 PO 120.0ml
NeoSure 24 PO 30.0ml
NeoSure 24 PO 330.0ml
NeoSure 24 PO 50.0ml
NeoSure 24 PO 585.0ml
NeoSure 24 PO 60.0ml
NeoSure 24 PO 70.0ml
NeoSure 250.0cc
NeoSure 30.0cc
NeoSure 300.0cc
NeoSure 305.0cc
NeoSure 330.0cc
NeoSure 500.0cc
NeoSure 510.0cc
NeoSure 70.0cc
NeoSure NG
NeoSure PO
NeoSure PO 70.0ml
NeoSure PO 95.0ml
NeoSure Powder
Neocate +rice cereal
Neocate 20
Neocate 20 PO
Neocate 24
Neocate 24 NG
Neocate 24 PO
Neocate 24 via Jtube
Neocate 26
Neocate 26 Corn Oil
Neocate 26 NG
Neocate 26 pg
Neocate 26 po
Neocate 28 PG
Neocate 28 PO
Neocate NG
Neocate PO
Neocate PO 30.0ml
Neocate po
Neocate24 NG
Neocate24 PO
Neocate24 po
Neocate24 via J tube
Neonatal Bili & Lyts
Neonatal Morphine
Neonatal Morphine PO
Neonatal Opium Solut
Neonatal bili
"Neonatal bili, lytes"
Neonatal opium sol.
Neosporin to GT site
Neosure 20 NG
Neosure 22
Neosure 22 NG
Neosure 22 PO
Neosure 22 cal po
Neosure 22cal NG
Neosure 26
Neosure 26 PO
Neosure 26 cal
Neosure 26 cal po
"Neosure 26,NG"
Neosure 26cal NG
Neosure 26cal po
Neosure 27
Neosure 30 PG
Neosure 30 PO
Neosure with 2 polye
"Neosure26,PO"
Neosure30
Neosure30 pg
Neosure32 PG
Neosure32 PO
Neosyneph    mcg/min
Neosyneph mcg/kg/min
Neosynephrine
Neosynephrine drops
Neosynephrine gtts
Neosynephrine-k
Nep Tube #1 flush
Neph tube #2 flush
Nephramine
Nephrostomy
Nephrostomy #2 flush
Nephrostomy Drain
Nephrostomy Tube LLQ
Nephrostomy drain
Nephrostomy tube
Nepro
Nepro (1/2)
Nepro (1/4)
Nepro (3/4)
Nepro (Full)
Nepro 10.0str
Nepro 100.0str
Nepro 1000.0str
Nepro 117.0str
Nepro 150.0str
Nepro 20.0str
Nepro 200.0str
Nepro 210.0str
Nepro 240.0str
Nepro 250.0str
Nepro 3/4 w/Bene 75g
Nepro 30.0str
Nepro 300.0str
Nepro 35.0str
Nepro 40.0str
Nepro 400.0str
Nepro 45.0str
Nepro 475.0str
Nepro 480.0str
Nepro 5.0str
Nepro 50.0str
Nepro 500.0str
Nepro 60.0str
Nepro 80.0str
Nepro 800.0str
Nepro 840.0str
Nepro 999.0str
Nerve Stimulated
Nesiritide
Nestle Good Start
Net Body Balance
Net Hourly Balance
Neuro Angio Intake
Neuro Angio Outake
Neuro Angio Output
Neuro Drain #1 Drainage
Neuro Drain #1 Landmark
Neuro Drain #1 Level
Neuro Drain #1 Status
Neuro Drain #1 Type
Neuro Drain #2 Drainage
Neuro Drain #2 Landmark
Neuro Drain #2 Level
Neuro Drain #2 Status
Neuro Drain #2 Type
Neuro Drain Drainage
Neuro Drain Head of Bed
Neuro Drain Landmark
Neuro Drain Location
Neuro Drain Status
Neuro Drain Type
Neuro Drain [Level]
Neuro Drain [Location]
Neuro Symptoms
Neuro Waveform Appearance
Neuro consult
Neurological Symptoms
Neurology consult
Neut
Niacin
Nicardip.mcg/kg/min
Nicardipin mcg/k/min
Nicardipine
Nicardipine (mg/h)
Nicardipine HCl
Nicardipine gtt
Nicardipine mcg/k/mn
Nicardipine mg/hr
Nipple
Nipple Type
Nipple type
Nitric Cylinder[PSI]
Nitric Dioxide
Nitric Oxide
Nitric Oxide PPM
Nitric Oxide Tank Pressure
Nitric Oxide ppm
Nitric Tank Pressure
Nitric Tank psi
Nitric [PSIG]
Nitric oxide
Nitric tank pressure
Nitric tank psi
Nitro       mcg/min
Nitro    mcg/kg/min
Nitrogen
Nitroglycerin
Nitroglycerine
Nitroglycerine-k
Nitroprusside
Noe gtt 60mg/250cc
Non Invasive Blood Pressure diastolic
Non Invasive Blood Pressure mean
Non Invasive Blood Pressure systolic
Non-Invasive Blood Pressure Alarm - High
Non-Invasive Blood Pressure Alarm - Low
Non-Operative Cardiovascular (CARDIOVASC)
Non-Operative Gastrointestinal (GI)
Non-Operative Genitourinary (GENITOURIN)
Non-Operative Hematology (HEMATO)
Non-Operative Metabolic/Endocrine (METAB/ENDO)
Non-Operative Musculoskeletal/Skin (MUSKELSKIN)
Non-Operative Neurologic (NEUROLOGIC)
Non-Operative Respiratory (RESPIRAT)
Non-Operative Transplant (TRANSPLANT)
Non-Operative Trauma (TRAUMA)
Non-Violent Restraints
Non-Violent Restraints Ordered
Non-invasive Ventilation
NonOperative Diagnoses
Norepinephrine
Normal Saline Bolus
Normal Saline_GU
Normal Saline_GU 1000.0cc
Normal Saline_GU 3000.0cc
Normal Saline_GU 50.0cc
Normal Saline_GU 500.0cc
Normal saline
Normosol
Nose Wound
NovaSource Renal (1/2)
NovaSource Renal (1/4)
NovaSource Renal (3/4)
NovaSource Renal (Full)
Novasource
Nuclear Medicine
Nulytely prep
Number of Attempts (Gen Proc)
Number of Attempts (Intubation)
Number of Operators (Gen Proc)
Number of attempts (PACEN)
Number of attempts (THCEN)
Number of attempts require to place line (PA line)
Number of attempts required to place line (A-Line)
Number of attempts required to place line (CVL)
Number of attempts required to place line (PICC)
Number of attempts to perform (LP)
Number of days (CVL)
Number of operators (A-Line)
Number of operators (CVL)
Number of operators (LP)
Number of operators (PA line)
Number of operators (PACEN)
Number of operators (PICC)
Number of operators (THCEN)
Nursing Consultation
Nut 26 NG
Nut 26 PO
Nutramagen
Nutramigen
Nutramigen 20 PO
Nutramigen 22 NG
Nutramigen 22 PG
Nutramigen 22 PO
Nutramigen 24
Nutramigen 24 NG
Nutramigen 24 NG 100.0ml
Nutramigen 24 NG 400.0ml
Nutramigen 24 PO
Nutramigen 24 PO 100.0ml
Nutramigen 24 PO 400.0ml
Nutramigen 24 PO 85.0ml
Nutramigen 26
Nutramigen 26 PO
Nutramigen 28
Nutramigen NG
Nutramigen NG 120.0ml
Nutramigen NG 55.0ml
Nutramigen PO
Nutramigen PO 55.0ml
Nutramigen Powder
Nutramigen Powder PO
Nutramigen22 PG
Nutramigen26 NG
Nutramigen26 PO
Nutramigen28w/RC PG
Nutramigen28w/RC PO
Nutramigin 26 NG
Nutramigin 26 PO
Nutrem Pulmonary FS
Nutren
Nutren 2.0
Nutren 2.0 (1/2)
Nutren 2.0 (1/4)
Nutren 2.0 (2/3)
Nutren 2.0 (3/4)
Nutren 2.0 (Full)
Nutren 2.0 2000.0str
Nutren 2.0 240.0str
Nutren 2.0 250.0str
Nutren 2.0 500.0str
Nutren 2.0 999.0str
Nutren 3/4str
Nutren Pulmonary
Nutren Pulmonary (1/2)
Nutren Pulmonary (3/4)
Nutren Pulmonary (Full)
Nutren Pulmonary 1000.0str
Nutren Pulmonary 200.0str
Nutren Pulmonary 2000.0str
Nutren Pulmonary 240.0str
Nutren Pulmonary 250.0str
Nutren Pulmonary 30.0str
Nutren Pulmonary 300.0str
Nutren Pulmonary 500.0str
Nutren Pulmonary 5000.0str
Nutren Pulmonary 5005.0str
Nutren Pulmonary 900.0str
Nutren Pulmonary 999.0str
Nutren Pulmonary FS
Nutren Renal
Nutren Renal (1/2)
Nutren Renal (1/4)
Nutren Renal (2/3)
Nutren Renal (3/4)
Nutren Renal (Full)
Nutren Renal 10.0str
Nutren Renal 100.0str
Nutren Renal 1000.0str
Nutren Renal 10000.0str
Nutren Renal 200.0str
Nutren Renal 240.0str
Nutren Renal 250.0str
Nutren Renal 35.0str
Nutren Renal 40.0str
Nutren Renal 400.0str
Nutren Renal 45.0str
Nutren Renal 500.0str
Nutren Renal 999.0str
Nutren pulm
Nutren pulm w/Bene
Nutrihep
Nutrini
Nutrison Energy
Nutrison Energy Multi Fibre
Nutrison Multi Fibre
Nutrison Standard
Nutrison concentrated
Nutrison pre
Nutrition Labs
Nystatin
Nystatin (PO)
Nystatin Cream
Nystatin Oint
Nystatin Oint.
Nystatin Ointment
Nystatin Po suspensn
Nystatin Powder
Nystatin cream
Nystatin oint
Nystatin ointment
Nystatin oral
Nystatin oral suspen
Nystatin oral.
Nystatin powder
Nystatin solution
Nystatin susp
Nystatin swabs
Nystatin.
O.R. ASCITES
O.R. OUT OTHER
O2 %
O2 Administration
O2 Analyzer Cal
O2 Consumption
O2 Delivery Device
O2 Delivery Device#2
O2 Delivery Device(s)
O2 Delivery Mode
O2 Flow
O2 Flow (additional cannula)
O2 Flow (lpm)
O2 Flow (lpm) #2
O2 Sat W/Seizure
O2 Saturation Pulseoxymetry Alarm - High
O2 Saturation Pulseoxymetry Alarm - Low
O2 Tubing Present
O2 sat [Post]
O2 sat [Pre]
O2 sat probe change
O2 sat probe site
O2 saturation pulseoxymetry
O2% on INOvent
O2AV
O2AVI
O2ER
OB pad
OCAT - Lips Tongue Gums Palate
"OCAT - Saliva secretions, Voice quality"
OCAT - Swallow
OCAT - Teeth
OCHROBACTRUM ANTHROPI
OCTREOTIDE
OCTREOTIDE MCG/HR
OFFICERS/HANDCUFFED
OG/NG Residual
OGT
OGT Placement
OGT Sugar level
OGT out
OGT residual
ON FLOOR
OOB TO CHAIR
OP site
OPIUM SOL'N.
OR ABDOMINAL DNG
OR ASCITES
OR Albumin
OR Ascites
OR Autologous Blood
OR Autologous Blood 500.0ml
OR Autologous Blood Intake
OR BILE
OR CELL SAVER
OR CELL Saver
OR CRYO
OR CVVHDF
OR Cell Saver
OR Cell Saver Intake
OR Colloid
OR Colloid 300.0ml
OR Colloid Intake
OR Cryo
OR Cryocipretate
OR Cryoprecipitate
OR Cryoprecipitate Intake
OR Crystalloid
OR Crystalloid 1000.0ml
OR Crystalloid 3000.0ml
OR Crystalloid 350.0ml
OR Crystalloid 500.0ml
OR Crystalloid 5000.0ml
OR Crystalloid 700.0ml
OR Crystalloid Intake
OR Cyroprecipatate
OR EBL
OR EMESIS
OR EPIDURAL INTAKE
OR FFP
OR FFP Intake
OR Fluid
OR INPUT CRYSTALLOID
OR INTAKE
OR Intake
OR Intake_ingr
OR LR
OR NGT
OR OTHER
OR OUT (abdominal)
OR Out
OR Out EBL
OR Out OGT
OR Out OR Urine
OR Out PACU Urine
OR PSUEDOCYST DRAIN
OR Packed RBC Intake
OR Packed RBC's
OR Paracentesis
OR Plasmalyte
OR Plasyalyte
OR Platelet Intake
OR Platelets
OR Received
OR Sent
OR Stool/NGT
OR TPN
OR Urine
OR ascites
OR cell saver
OR cellsaver
OR cryo
OR d5w
OR intake
OR out ascites
OR output
OR paracentesis
OR pillow
OR plasmalyte
OR pleural fluid
OR washout
OR/PACU
ORAL AIRWAY
ORAL DRAINAGE
ORAL SECRETION
ORGANISM
ORL Exam
ORL consult
OSH IVF
OSH input
OSH intake IV
OSH output
OSTOMY APPL ON ABD
OSTOMY FROM INCISION
OUTPUT from cc6
OUTSIDE HOSP INTAKE
OUTSIDE HOSP OUTPUT
OXACILLIN
Octoplas
Octreotide
Octreotide mcg/hr
Octrietide
Old CT site
Old JP infer Y inc
Old trauma line site
Oleic acid
Omeprazole
Omeprazole (Prilosec)
Open ABD wound
Open Tracheostomy
Operation
Opthamology consult
Optimental
Optimental 1000.0str
Optisource
Oral
Oral Abnormalities
Oral Care
Oral Cavity
Oral Contrast
Oral Gastric
Oral Nystatin
Oral Sx Color
Oral Sx Quality
Oral Sx Quantity
Oral drng
Oral nystatin
Oral/Gastric Ingredient
Orapred
Organ Bank Notified
Orient/Clouding Sens
Orient/Clouding Sensory
Orientation
Orientation to Person
